user_id,trip_date,origin,destination,distance_km,mode_chosen,baseline_mode,co2_trip_g,co2_baseline_g,co2_saved_g,cost_trip_inr,cost_baseline_inr,money_saved_inr,cumulative_co2_saved_g,cumulative_money_saved_inr
U005,2025-01-22,Bandra,CST,24.0,Local_Train,Car_Petrol,121.8,3458.2,3336.4,15.4,160.1,144.7,221232.6,9327.1
U005,2025-01-24,Sion,Dadar,5.0,Bus_BEST,Car_Petrol,89.3,750.2,660.9,8.2,30.2,22.0,221893.5,9349.1
U005,2025-01-25,Bandra,CST,24.0,Local_Train,Car_Petrol,140.6,3714.3,3573.7,14.5,141.3,126.8,225467.2,9475.9
U005,2025-01-26,Thane,Dadar,28.0,Local_Train,Car_Petrol,170.4,4327.7,4157.3,13.3,187.1,173.8,229624.5,9649.7
U005,2025-01-30,Bandra,CST,24.0,Local_Train,Car_Petrol,140.8,3343.9,3203.1,14.5,155.1,140.6,232827.6,9790.3
U005,2025-01-31,Bandra,CST,24.0,Local_Train,Car_Petrol,,3674.4,3522.6,14.3,146.0,131.7,236350.2,9922.0
U005,2025-02-01,Bandra,CST,24.0,Local_Train,Car_Petrol,,3755.1,3613.4,16.0,157.4,141.4,239963.6,10063.4
U005,2025-02-03,Bandra,CST,24.0,Local_Train,Car_Petrol,128.9,3506.8,3377.9,15.6,163.3,147.7,243341.5,10211.1
U005,2025-02-06,Santacruz,BKC,8.0,Local_Train,Car_Petrol,48.4,1254.9,1206.5,8.2,52.2,44.0,244548.0,10255.1
U005,2025-02-06,Bandra,CST,24.0,Local_Train,Car_Petrol,140.9,3707.5,3566.6,12.7,165.6,152.9,248114.6,10408.0
U005,2025-02-10,Bandra,CST,24.0,Local_Train,Car_Petrol,142.8,3327.4,3184.6,14.1,150.8,136.7,251299.2,10544.7
U005,2025-02-11,Bandra,CST,24.0,Local_Train,Car_Petrol,98.1,3941.3,3843.2,16.0,164.4,148.4,255142.4,10693.1
U005,2025-02-17,Bandra,CST,24.0,Local_Train,Car_Petrol,153.8,3424.9,3271.1,14.4,153.0,138.6,258413.5,10831.7
U005,2025-02-18,Bandra,CST,24.0,Local_Train,Car_Petrol,139.5,3722.0,3582.5,13.4,165.6,152.2,261996.0,10983.9
U005,2025-02-19,Ghatkopar,BKC,10.5,Bus_BEST,Car_Petrol,154.4,1625.6,1471.2,12.2,63.9,51.7,263467.2,11035.6
U005,2025-02-20,Bandra,CST,24.0,Local_Train,Car_Petrol,157.3,3334.6,3177.3,12.7,157.8,145.1,266644.5,11180.7
U005,2025-02-21,Ghatkopar,BKC,10.5,Car_EV,Car_Petrol,1418.4,1567.9,149.5,13.6,69.0,55.4,266794.0,11236.1
U005,2025-02-21,Bandra,CST,24.0,Local_Train,Car_Petrol,139.3,3713.4,3574.1,15.3,159.7,144.4,270368.1,11380.5
U005,2025-02-24,Bandra,CST,24.0,Local_Train,Car_Petrol,127.4,3332.7,3205.3,14.7,153.3,138.6,273573.4,11519.1
U005,2025-02-28,Bandra,CST,24.0,Local_Train,Car_Petrol,146.6,3569.7,3423.1,13.1,159.4,146.3,276996.5,11665.4
U006,2024-09-01,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,157.9,4039.0,3881.1,14.3,167.3,153.0,3881.1,153.0
U006,2024-09-02,Thane,Dadar,28.0,Auto,Car_Petrol,2447.1,4363.1,1916.0,92.5,177.2,84.7,5797.1,237.7
U006,2024-09-05,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,149.1,3771.6,3622.5,16.4,180.9,164.5,9419.6,402.2
U006,2024-09-05,Ghatkopar,BKC,10.5,Cab_Petrol,Car_Petrol,1444.9,1674.0,229.1,115.6,68.5,-47.1,9648.7,355.1
U006,2024-09-05,Bandra,CST,24.0,Auto,Car_Petrol,1816.3,3783.9,1967.6,81.4,144.2,62.8,11616.3,417.9
U006,2024-09-06,Andheri,Churchgate,30.0,Bus_BEST,Car_Petrol,441.4,4493.6,4052.2,21.7,188.4,166.7,15668.5,584.6
U006,2024-09-07,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,138.3,3721.2,3582.9,14.5,181.3,166.8,19251.4,751.4
U006,2024-09-08,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,155.0,3623.7,3468.7,16.3,161.3,145.0,22720.1,896.4
U006,2024-09-10,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,155.0,3920.6,3765.6,16.0,173.6,157.6,26485.7,1054.0
U006,2024-09-12,Sion,Dadar,5.0,Auto,Car_Petrol,442.2,794.2,352.0,17.2,31.4,14.2,26837.7,1068.2
U006,2024-09-12,Ghatkopar,BKC,10.5,Bus_BEST,Car_Petrol,176.9,1542.6,1365.7,11.1,63.3,52.2,28203.4,1120.4
U006,2024-09-13,Borivali,Lower Parel,40.0,Bus_BEST,Car_Petrol,746.5,5665.7,4919.2,24.3,266.2,241.9,33122.6,1362.3
U006,2024-09-14,Andheri,Churchgate,30.0,Car_EV,Car_Petrol,3710.5,4623.1,912.6,42.1,191.8,149.7,34035.2,1512.0
U006,2024-09-14,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,124.9,3881.6,3756.7,15.7,182.4,166.7,37791.9,1678.7
U006,2024-09-17,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,154.1,3947.3,3793.2,15.1,178.5,163.4,41585.1,1842.1
U006,2024-09-18,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,124.7,3746.9,3622.2,14.2,179.7,165.5,45207.3,2007.6
U006,2024-09-18,Santacruz,BKC,8.0,Local_Train,Car_Petrol,49.3,1162.1,1112.8,8.6,54.8,46.2,46320.1,2053.8
U006,2024-09-21,Malad,Bandra,15.0,Bus_BEST,Car_Petrol,282.0,2161.2,1879.2,14.1,100.9,86.8,48199.3,2140.6
U006,2024-09-21,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,140.6,3944.0,3803.4,14.8,157.5,142.7,52002.7,2283.3
U006,2024-09-22,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,178.1,3782.7,3604.6,14.9,167.0,152.1,55607.3,2435.4
U006,2024-09-22,Sion,Dadar,5.0,Bus_BEST,Car_Petrol,92.2,761.9,669.7,8.4,33.6,25.2,56277.0,2460.6
U006,2024-09-24,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,174.8,3728.4,3553.6,14.0,166.5,152.5,59830.6,2613.1
U006,2024-09-26,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,159.0,3943.7,3784.7,15.5,168.7,153.2,63615.3,2766.3
U006,2024-09-27,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,140.5,3983.4,3842.9,13.4,175.1,161.7,67458.2,2928.0
U006,2024-09-27,Thane,Dadar,28.0,Local_Train,Car_Petrol,181.1,4212.7,4031.6,14.5,191.6,177.1,71489.8,3105.1
U006,2024-09-29,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,146.3,4024.4,3878.1,14.8,161.2,146.4,75367.9,3251.5
U006,2024-09-29,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,157.8,3755.4,3597.6,14.6,174.7,160.1,78965.5,3411.6
U006,2024-10-02,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,153.3,3981.3,3828.0,16.0,173.8,157.8,82793.5,3569.4
U006,2024-10-02,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,173.5,3892.9,3719.4,15.7,160.6,144.9,86512.9,3714.3
U006,2024-10-05,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,167.4,3692.2,3524.8,17.1,165.6,148.5,90037.7,3862.8
U006,2024-10-06,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,154.7,3481.1,3326.4,15.5,170.3,154.8,93364.1,4017.6
U006,2024-10-06,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,125.6,3522.2,3396.6,15.7,180.7,165.0,96760.7,4182.6
U006,2024-10-06,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,146.1,3423.1,3277.0,14.0,165.5,151.5,100037.7,4334.1
U006,2024-10-07,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,167.0,3930.0,3763.0,14.0,172.5,158.5,103800.7,4492.6
U006,2024-10-08,Malad,Bandra,15.0,Metro,Car_Petrol,123.4,2184.0,2060.6,25.1,103.2,78.1,105861.3,4570.7
U006,2024-10-08,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,132.5,3864.8,3732.3,15.5,184.7,169.2,109593.6,4739.9
U006,2024-10-09,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,127.8,3813.3,3685.5,15.8,170.9,155.1,113279.1,4895.0
U006,2024-10-12,Andheri,Churchgate,30.0,Bus_BEST,Car_Petrol,520.0,4569.1,4049.1,23.1,174.3,151.2,117328.2,5046.2
U006,2024-10-12,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,139.5,3965.5,3826.0,14.0,176.8,162.8,121154.2,5209.0
U006,2024-10-18,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,141.0,3856.3,3715.3,17.5,170.8,153.3,124869.5,5362.3
U006,2024-10-22,Vile Parle,Andheri,5.5,Bus_BEST,Car_Petrol,99.8,818.2,718.4,7.8,34.3,26.5,125587.9,5388.8
U006,2024-10-26,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,174.8,3875.6,3700.8,15.9,175.0,159.1,129288.7,5547.9
U006,2024-10-27,Vile Parle,Andheri,5.5,Auto,Car_Petrol,407.0,870.6,463.6,17.3,39.1,21.8,129752.3,5569.7
U006,2024-10-28,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,155.3,3462.3,3307.0,16.3,170.8,154.5,133059.3,5724.2
U006,2024-10-31,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,154.8,3719.0,3564.2,13.6,155.3,141.7,136623.5,5865.9
U006,2024-10-31,Malad,Bandra,15.0,Local_Train,Car_Petrol,88.5,2316.0,2227.5,8.6,104.5,95.9,138851.0,5961.8
U006,2024-11-01,Andheri,Churchgate,30.0,Metro,Car_Petrol,241.0,4686.0,4445.0,40.5,195.2,154.7,143296.0,6116.5
U006,2024-11-01,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,,3930.2,3762.4,15.2,175.0,159.8,147058.4,6276.3
U006,2024-11-01,Malad,Bandra,15.0,Local_Train,Car_Petrol,83.9,2199.6,2115.7,12.0,97.8,85.8,149174.1,6362.1
U006,2024-11-01,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,132.2,4206.2,4074.0,15.5,172.9,157.4,153248.1,6519.5
U006,2024-11-04,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,182.4,3882.2,3699.8,14.5,174.6,160.1,156947.9,6679.6
U006,2024-11-04,Kurla,Nariman Point,26.0,Cab_Petrol,Car_Petrol,4234.6,3853.9,-380.7,283.6,175.8,-107.8,156567.2,6571.8
U006,2024-11-05,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,138.8,4104.2,3965.4,19.4,170.2,150.8,160532.6,6722.6
U006,2024-11-09,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,158.1,3939.5,3781.4,14.3,162.6,148.3,164314.0,6870.9
U006,2024-11-12,Andheri,Churchgate,30.0,Auto,Car_Petrol,2642.6,4648.6,2006.0,109.4,196.9,87.5,166320.0,6958.4
U006,2024-11-13,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,167.7,4051.4,3883.7,15.9,175.7,159.8,170203.7,7118.2
U006,2024-11-13,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,163.2,3776.3,3613.1,16.1,162.6,146.5,173816.8,7264.7
U006,2024-11-14,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,153.3,4188.1,4034.8,16.0,159.6,143.6,177851.6,7408.3
U006,2024-11-17,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,182.9,3374.3,3191.4,15.1,180.3,165.2,181043.0,7573.5
U006,2024-11-21,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,159.4,3467.1,3307.7,13.2,183.3,170.1,184350.7,7743.6
U006,2024-11-25,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,148.0,3717.1,3569.1,15.6,169.3,153.7,187919.8,7897.3
U006,2024-11-25,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,169.6,3766.5,3596.9,15.4,174.1,158.7,191516.7,8056.0
U006,2024-11-28,Borivali,Lower Parel,40.0,Bus_BEST,Car_Petrol,686.5,6027.3,5340.8,25.2,264.9,239.7,196857.5,8295.7
U006,2024-11-29,Ghatkopar,BKC,10.5,Bus_BEST,Car_Petrol,184.7,1500.4,1315.7,11.7,60.8,49.1,198173.2,8344.8
U006,2024-11-30,Bandra,CST,24.0,Auto,Car_Petrol,1959.0,3549.9,1590.9,81.2,157.6,76.4,199764.1,8421.2
U006,2024-11-30,Malad,Bandra,15.0,Metro,Car_Petrol,126.0,2197.2,2071.2,23.8,104.6,80.8,201835.3,8502.0
U006,2024-12-01,Sion,Dadar,5.0,Local_Train,Car_Petrol,27.1,814.2,787.1,7.5,30.6,23.1,202622.4,8525.1
U006,2024-12-02,Thane,Dadar,28.0,Auto,Car_Petrol,1915.0,3977.2,2062.2,95.4,170.5,75.1,204684.6,8600.2
U006,2024-12-05,Vile Parle,Andheri,5.5,Bus_BEST,Car_Petrol,106.9,745.5,638.6,8.5,34.5,26.0,205323.2,8626.2
U006,2024-12-05,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,159.9,4063.3,3903.4,14.7,165.0,150.3,209226.6,8776.5
U006,2024-12-05,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,168.0,3710.6,3542.6,16.1,174.6,158.5,212769.2,8935.0
U006,2024-12-05,Thane,Dadar,28.0,Bus_BEST,Car_Petrol,392.2,4125.0,3732.8,19.7,194.0,174.3,216502.0,9109.3
U006,2024-12-08,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,172.6,3723.7,3551.1,18.1,180.0,161.9,220053.1,9271.2
U006,2024-12-09,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,147.9,3989.8,3841.9,15.5,174.5,159.0,223895.0,9430.2
U006,2024-12-09,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,143.4,3583.6,3440.2,13.9,155.6,141.7,227335.2,9571.9
U006,2024-12-11,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,155.0,3309.4,3154.4,14.9,155.5,140.6,230489.6,9712.5
U006,2024-12-16,Thane,Dadar,28.0,Local_Train,Car_Petrol,151.6,4412.5,4260.9,17.0,188.7,171.7,234750.5,9884.2
U006,2024-12-16,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,156.0,3895.6,3739.6,14.7,155.6,140.9,238490.1,10025.1
U006,2024-12-17,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,153.9,4054.4,3900.5,15.4,173.7,158.3,242390.6,10183.4
U006,2024-12-17,Santacruz,BKC,8.0,Local_Train,Car_Petrol,53.1,1258.7,1205.6,8.8,52.7,43.9,243596.2,10227.3
U006,2024-12-18,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,,3671.7,3492.1,16.8,165.1,148.3,247088.3,10375.6
U006,2024-12-19,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,179.1,3859.7,3680.6,14.8,147.5,132.7,250768.9,10508.3
U006,2024-12-21,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,120.7,3945.2,3824.5,15.1,170.7,155.6,254593.4,10663.9
U006,2024-12-24,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,141.4,3827.2,3685.8,15.5,173.3,157.8,258279.2,10821.7
U006,2024-12-25,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,120.5,3787.9,3667.4,17.1,164.3,147.2,261946.6,10968.9
U006,2024-12-25,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,137.4,3806.9,3669.5,14.0,159.8,145.8,265616.1,11114.7
U006,2024-12-27,Kurla,Nariman Point,26.0,Cab_Petrol,Car_Petrol,4526.1,4056.5,-469.6,312.0,171.5,-140.5,265146.5,10974.2
U006,2024-12-30,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,162.4,3798.2,3635.8,15.5,156.7,141.2,268782.3,11115.4
U006,2024-12-30,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,147.9,3963.5,3815.6,14.3,174.2,159.9,272597.9,11275.3
U006,2024-12-30,Sion,Dadar,5.0,Local_Train,Car_Petrol,28.5,752.8,724.3,7.7,34.2,26.5,273322.2,11301.8
U006,2025-01-02,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,158.8,3662.5,3503.7,16.6,152.4,135.8,276825.9,11437.6
U006,2025-01-06,Goregaon,Andheri,7.0,Local_Train,Car_Petrol,34.8,1051.6,1016.8,8.8,44.3,35.5,277842.7,11473.1
U006,2025-01-07,Bandra,CST,24.0,Local_Train,Car_Petrol,131.9,3278.7,3146.8,16.0,155.6,139.6,280989.5,11612.7
U006,2025-01-07,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,148.1,3925.2,3777.1,15.4,168.8,153.4,284766.6,11766.1
U006,2025-01-08,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,152.8,4019.5,3866.7,16.2,161.6,145.4,288633.3,11911.5
U006,2025-01-08,Borivali,Lower Parel,40.0,Local_Train,Car_Petrol,241.8,6251.9,6010.1,20.5,242.6,222.1,294643.4,12133.6
U006,2025-01-10,Kurla,Nariman Point,26.0,Auto,Car_Petrol,2392.1,3664.7,1272.6,84.4,165.1,80.7,295916.0,12214.3
U006,2025-01-10,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,170.2,3744.8,3574.6,13.8,174.4,160.6,299490.6,12374.9
U006,2025-01-11,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,144.0,3902.7,3758.7,15.9,173.8,157.9,303249.3,12532.8
U006,2025-01-13,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,151.9,3756.4,3604.5,15.5,173.9,158.4,306853.8,12691.2
U006,2025-01-13,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,150.9,3476.9,3326.0,15.0,179.6,164.6,310179.8,12855.8
U006,2025-01-14,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,148.0,3743.8,3595.8,15.3,160.1,144.8,313775.6,13000.6
U006,2025-01-14,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,160.3,3901.9,3741.6,17.6,165.8,148.2,317517.2,13148.8
U006,2025-01-16,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,127.0,4053.4,3926.4,12.7,167.4,154.7,321443.6,13303.5
U006,2025-01-18,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,169.7,4173.0,4003.3,16.2,144.6,128.4,325446.9,13431.9
U006,2025-01-19,Thane,Dadar,28.0,Bus_BEST,Car_Petrol,556.6,4169.9,3613.3,21.3,184.0,162.7,329060.2,13594.6
U006,2025-01-20,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,151.8,3957.0,3805.2,16.6,168.7,152.1,332865.4,13746.7
U006,2025-01-20,Malad,Bandra,15.0,Auto,Car_Petrol,1165.3,2326.6,1161.3,46.7,92.0,45.3,334026.7,13792.0
U006,2025-01-25,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,158.4,3453.5,3295.1,15.0,176.4,161.4,337321.8,13953.4
U006,2025-01-26,Andheri,Churchgate,30.0,Bus_BEST,Car_Petrol,562.0,4213.7,3651.7,20.4,202.9,182.5,340973.5,14135.9
U006,2025-01-27,Worli,Nariman Point,8.0,Bus_BEST,Car_Petrol,131.6,1190.1,1058.5,10.2,53.0,42.8,342032.0,14178.7
U006,2025-01-31,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,170.6,4147.4,3976.8,14.0,154.6,140.6,346008.8,14319.3
U006,2025-02-02,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,163.6,3969.2,3805.6,15.9,160.8,144.9,349814.4,14464.2
U006,2025-02-03,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,192.8,3911.4,3718.6,14.3,171.6,157.3,353533.0,14621.5
U006,2025-02-05,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,150.9,3804.1,3653.2,15.0,164.5,149.5,357186.2,14771.0
U006,2025-02-05,Sion,Dadar,5.0,Bus_BEST,Car_Petrol,68.2,755.8,687.6,9.4,32.1,22.7,357873.8,14793.7
U006,2025-02-07,Ghatkopar,BKC,10.5,Bus_BEST,Car_Petrol,152.9,1507.7,1354.8,12.0,64.4,52.4,359228.6,14846.1
U006,2025-02-08,Goregaon,Andheri,7.0,Bus_BEST,Car_Petrol,119.1,995.6,876.5,9.6,45.9,36.3,360105.1,14882.4
U006,2025-02-09,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,172.0,3714.7,3542.7,13.7,181.7,168.0,363647.8,15050.4
U006,2025-02-10,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,145.8,4105.9,3960.1,15.8,171.7,155.9,367607.9,15206.3
U006,2025-02-11,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,152.4,3686.3,3533.9,15.9,177.2,161.3,371141.8,15367.6
U006,2025-02-12,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,166.7,3771.3,3604.6,12.8,176.4,163.6,374746.4,15531.2
U006,2025-02-14,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,140.9,3938.6,3797.7,15.8,166.0,150.2,378544.1,15681.4
U006,2025-02-16,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,146.5,3678.7,3532.2,14.1,167.4,153.3,382076.3,15834.7
U006,2025-02-18,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,137.8,3891.5,3753.7,13.6,181.4,167.8,385830.0,16002.5
U006,2025-02-19,Santacruz,BKC,8.0,Bus_BEST,Car_Petrol,157.7,1197.4,1039.7,9.8,53.9,44.1,386869.7,16046.6
U006,2025-02-26,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,180.1,3727.9,3547.8,12.7,177.1,164.4,390417.5,16211.0
U006,2025-02-28,Kurla,Nariman Point,26.0,Local_Train,Car_Petrol,131.4,3798.2,3666.8,14.9,170.4,155.5,394084.3,16366.5
U007,2024-09-03,Sion,Dadar,5.0,Auto,Car_Petrol,394.3,705.1,310.8,16.1,31.9,15.8,310.8,15.8
U007,2024-09-06,Sion,Dadar,5.0,Auto,Car_Petrol,456.3,791.2,334.9,19.1,32.1,13.0,645.7,28.8
U007,2024-09-10,Sion,Dadar,5.0,Auto,Car_Petrol,415.9,749.5,333.6,17.0,34.7,17.7,979.3,46.5
U007,2024-09-11,Sion,Dadar,5.0,Auto,Car_Petrol,380.4,701.2,320.8,16.5,32.5,16.0,1300.1,62.5
U007,2024-09-12,Sion,Dadar,5.0,Auto,Car_Petrol,402.2,744.7,342.5,16.9,34.5,17.6,1642.6,80.1
U007,2024-09-12,Sion,Dadar,5.0,Bus_BEST,Car_Petrol,95.6,746.3,650.7,8.7,34.8,26.1,2293.3,106.2
U007,2024-09-13,Santacruz,BKC,8.0,Auto,Car_Petrol,663.1,1051.2,388.1,31.0,54.4,23.4,2681.4,129.6
U007,2024-09-13,Sion,Dadar,5.0,Auto,Car_Petrol,341.1,789.6,448.5,19.7,33.8,14.1,3129.9,143.7
U007,2024-09-13,Sion,Dadar,5.0,Auto,Car_Petrol,447.6,703.4,255.8,17.0,35.3,18.3,3385.7,162.0
U007,2024-09-14,Sion,Dadar,5.0,Auto,Car_Petrol,336.0,817.3,481.3,17.4,31.1,13.7,3867.0,175.7
U007,2024-09-19,Sion,Dadar,5.0,Auto,Car_Petrol,391.2,769.4,378.2,18.5,31.8,13.3,4245.2,189.0
U007,2024-09-24,Sion,Dadar,5.0,Auto,Car_Petrol,389.4,698.3,308.9,16.1,30.5,14.4,4554.1,203.4
U007,2024-09-25,Sion,Dadar,5.0,Auto,Car_Petrol,464.7,728.4,263.7,18.0,30.1,12.1,4817.8,215.5
U007,2024-09-25,Sion,Dadar,5.0,Auto,Car_Petrol,389.6,774.1,384.5,20.8,32.4,11.6,5202.3,227.1
U007,2024-09-28,Sion,Dadar,5.0,Auto,Car_Petrol,389.4,731.2,341.8,18.6,32.9,14.3,5544.1,241.4
U007,2024-10-01,Sion,Dadar,5.0,Auto,Car_Petrol,345.5,783.6,438.1,18.5,33.3,14.8,5982.2,256.2
U007,2024-10-02,Sion,Dadar,5.0,Auto,Car_Petrol,374.4,726.1,351.7,19.4,31.4,12.0,6333.9,268.2
U007,2024-10-03,Sion,Dadar,5.0,Local_Train,Car_Petrol,26.3,737.1,710.8,6.7,31.8,25.1,7044.7,293.3
U007,2024-10-05,Santacruz,BKC,8.0,Metro,Car_Petrol,59.1,1240.2,1181.1,17.6,54.2,36.6,8225.8,329.9
U007,2024-10-06,Sion,Dadar,5.0,Auto,Car_Petrol,400.3,762.3,362.0,,30.1,14.3,8587.8,344.2
U007,2024-10-07,Sion,Dadar,5.0,Auto,Car_Petrol,302.6,705.8,403.2,,32.5,15.2,8991.0,359.4
U007,2024-10-07,Sion,Dadar,5.0,Auto,Car_Petrol,339.6,756.1,416.5,16.1,34.6,18.5,9407.5,377.9
U007,2024-10-11,Worli,Nariman Point,8.0,Local_Train,Car_Petrol,47.5,1193.9,1146.4,8.0,51.3,43.3,10553.9,421.2
U007,2024-10-11,Worli,Nariman Point,8.0,Local_Train,Car_Petrol,48.6,1130.0,1081.4,7.6,50.9,43.3,11635.3,464.5
U007,2024-10-19,Sion,Dadar,5.0,Auto,Car_Petrol,390.7,688.6,297.9,17.0,34.5,17.5,11933.2,482.0
U007,2024-10-20,Goregaon,Andheri,7.0,Bus_BEST,Car_Petrol,118.5,936.0,817.5,8.4,42.3,33.9,12750.7,515.9
U007,2024-10-21,Sion,Dadar,5.0,Auto,Car_Petrol,383.6,729.1,345.5,16.5,31.2,14.7,13096.2,530.6
U007,2024-10-26,Sion,Dadar,5.0,Auto,Car_Petrol,399.3,738.0,338.7,18.1,31.3,13.2,13434.9,543.8
U007,2024-11-01,Bandra,CST,24.0,Bus_BEST,Car_Petrol,,3641.6,3215.9,18.9,161.4,142.5,16650.8,686.3
U007,2024-11-01,Sion,Dadar,5.0,Auto,Car_Petrol,417.1,770.4,353.3,18.1,29.9,11.8,17004.1,698.1
U007,2024-11-03,Sion,Dadar,5.0,Auto,Car_Petrol,372.4,724.7,352.3,17.0,34.5,17.5,17356.4,715.6
U007,2024-11-03,Sion,Dadar,5.0,Auto,Car_Petrol,436.6,736.9,300.3,17.7,32.5,14.8,17656.7,730.4
U007,2024-11-07,Sion,Dadar,5.0,Auto,Car_Petrol,406.3,711.9,305.6,20.2,34.2,14.0,17962.3,744.4
U007,2024-11-08,Sion,Dadar,5.0,Auto,Car_Petrol,449.3,743.2,293.9,16.5,34.5,18.0,18256.2,762.4
U007,2024-11-11,Sion,Dadar,5.0,Auto,Car_Petrol,457.3,775.8,318.5,19.7,31.2,11.5,18574.7,773.9
U007,2024-11-12,Sion,Dadar,5.0,Auto,Car_Petrol,342.3,743.7,401.4,15.5,32.5,17.0,18976.1,790.9
U007,2024-11-13,Santacruz,BKC,8.0,Bus_BEST,Car_Petrol,124.3,1252.9,1128.6,8.6,51.4,42.8,20104.7,833.7
U007,2024-11-13,Sion,Dadar,5.0,Auto,Car_Petrol,432.5,775.2,342.7,17.3,32.4,15.1,20447.4,848.8
U007,2024-11-14,Sion,Dadar,5.0,Auto,Car_Petrol,333.4,793.9,460.5,17.4,31.6,14.2,20907.9,863.0
U007,2024-11-18,Sion,Dadar,5.0,Auto,Car_Petrol,456.8,744.8,288.0,15.9,34.3,18.4,21195.9,881.4
