Category,Model,Distance_KM,Target_Fare,CO2_Emission,Category_Enc
Public_Taxi,BluSmart,31.541608214550337,682.5197519691812,50,1
Public_Taxi,Uber Green,31.541608214550337,881.9985971492081,55,1
Personal,Tata Nexon.ev,17.214003217779812,26.681704987558707,53,0
Personal,Tata Tiago.ev,17.214003217779812,21.86178408658036,48,0
Personal,MG ZS EV,17.214003217779812,31.845905952892654,55,0
Public_Taxi,BluSmart,17.214003217779812,417.4590595289265,50,1
Public_Taxi,Uber Green,17.214003217779812,538.1360772267155,55,1
Personal,Tata Nexon.ev,4.114359164015158,6.377256704223495,53,0
Personal,Tata Tiago.ev,4.114359164015158,5.225236138299251,48,0
Personal,MG ZS EV,4.114359164015158,7.611564453428043,55,0
Public_Taxi,BluSmart,4.114359164015158,175.11564453428042,50,1
Public_Taxi,Uber Green,4.114359164015158,223.7446199363638,55,1
Personal,Tata Nexon.ev,16.23813376406745,25.16910733430454,53,0
Personal,Tata Tiago.ev,16.23813376406745,20.62242988036566,48,0
Personal,MG ZS EV,16.23813376406745,30.04054746352478,55,0
Public_Taxi,BluSmart,16.23813376406745,399.4054746352478,50,1
Public_Taxi,Uber Green,16.23813376406745,514.7152103376188,55,1
Personal,Tata Nexon.ev,16.933982779310604,26.247673307931432,53,0
Personal,Tata Tiago.ev,16.933982779310604,21.50615812972447,48,0
Personal,MG ZS EV,16.933982779310604,31.32786814172462,55,0
Public_Taxi,BluSmart,16.933982779310604,412.27868141724616,50,1
Public_Taxi,Uber Green,16.933982779310604,531.4155867034544,55,1
Personal,Tata Nexon.ev,36.75070273856514,56.96358924477596,53,0
Personal,Tata Tiago.ev,36.75070273856514,46.67339247797773,48,0
Personal,MG ZS EV,36.75070273856514,67.9888000663455,55,0
Public_Taxi,BluSmart,36.75070273856514,778.888000663455,50,1
Public_Taxi,Uber Green,36.75070273856514,1007.0168657255633,55,1
Personal,Tata Nexon.ev,32.240316096405444,49.97248994942843,53,0
Personal,Tata Tiago.ev,32.240316096405444,40.945201442434914,48,0
Personal,MG ZS EV,32.240316096405444,59.64458477835007,55,0
Public_Taxi,BluSmart,32.240316096405444,695.4458477835007,50,1
Public_Taxi,Uber Green,32.240316096405444,898.7675863137306,55,1
Personal,Tata Nexon.ev,44.47342438624,68.93380779867199,53,0
Personal,Tata Tiago.ev,44.47342438624,56.481248970524796,48,0
Personal,MG ZS EV,44.47342438624,82.275835114544,55,0
Public_Taxi,BluSmart,44.47342438624,921.75835114544,50,1
Public_Taxi,Uber Green,44.47342438624,1192.36218526976,55,1
Personal,Tata Nexon.ev,24.138531332935514,37.41472356605004,53,0
Personal,Tata Tiago.ev,24.138531332935514,30.655934792828102,48,0
Personal,MG ZS EV,24.138531332935514,44.65628296593071,55,0
Public_Taxi,BluSmart,24.138531332935514,545.562829659307,50,1
Public_Taxi,Uber Green,24.138531332935514,704.3247519904523,55,1
Personal,Tata Nexon.ev,6.860118050976784,10.633182979014013,53,0
Personal,Tata Tiago.ev,6.860118050976784,8.712349924740515,48,0
Personal,MG ZS EV,6.860118050976784,12.69121839430705,55,0
Public_Taxi,BluSmart,6.860118050976784,225.9121839430705,50,1
Public_Taxi,Uber Green,6.860118050976784,289.64283322344284,55,1
Personal,Tata Nexon.ev,35.948994573926754,55.72094158958646,53,0
Personal,Tata Tiago.ev,35.948994573926754,45.65522310888698,48,0
Personal,MG ZS EV,35.948994573926754,66.5056399617645,55,0
Public_Taxi,BluSmart,35.948994573926754,764.056399617645,50,1
Public_Taxi,Uber Green,35.948994573926754,987.7758697742421,55,1
Personal,Tata Nexon.ev,38.27846738222797,59.331624442453354,53,0
Personal,Tata Tiago.ev,38.27846738222797,48.613653575429524,48,0
Personal,MG ZS EV,38.27846738222797,70.81516465712176,55,0
Public_Taxi,BluSmart,38.27846738222797,807.1516465712175,50,1
Public_Taxi,Uber Green,38.27846738222797,1043.6832171734713,55,1
Personal,Tata Nexon.ev,28.502582680905316,44.17900315540324,53,0
Personal,Tata Tiago.ev,28.502582680905316,36.198280004749755,48,0
Personal,MG ZS EV,28.502582680905316,52.72977795967484,55,0
Public_Taxi,BluSmart,28.502582680905316,626.2977795967483,50,1
Public_Taxi,Uber Green,28.502582680905316,809.0619843417276,55,1
Personal,Tata Nexon.ev,38.77739181777349,60.1049573175489,53,0
Personal,Tata Tiago.ev,38.77739181777349,49.247287608572336,48,0
Personal,MG ZS EV,38.77739181777349,71.73817486288097,55,0
Public_Taxi,BluSmart,38.77739181777349,816.3817486288096,50,1
Public_Taxi,Uber Green,38.77739181777349,1055.6574036265638,55,1
Personal,Tata Nexon.ev,25.195984221855145,39.05377554387547,53,0
Personal,Tata Tiago.ev,25.195984221855145,31.998899961756035,48,0
Personal,MG ZS EV,25.195984221855145,46.61257081043202,55,0
Public_Taxi,BluSmart,25.195984221855145,565.1257081043202,50,1
Public_Taxi,Uber Green,25.195984221855145,729.7036213245235,55,1
Personal,Tata Nexon.ev,26.61390863971771,41.25155839156245,53,0
Personal,Tata Tiago.ev,26.61390863971771,33.79966397244149,48,0
Personal,MG ZS EV,26.61390863971771,49.235730983477765,55,0
Public_Taxi,BluSmart,26.61390863971771,591.3573098347777,50,1
Public_Taxi,Uber Green,26.61390863971771,763.7338073532251,55,1
Personal,Tata Nexon.ev,21.94950989956893,34.02174034433184,53,0
Personal,Tata Tiago.ev,21.94950989956893,27.87587757245254,48,0
Personal,MG ZS EV,21.94950989956893,40.60659331420252,55,0
Public_Taxi,BluSmart,21.94950989956893,505.0659331420252,50,1
Public_Taxi,Uber Green,21.94950989956893,651.7882375896543,55,1
Personal,Tata Nexon.ev,2.245537210460664,3.480582676214029,53,0
Personal,Tata Tiago.ev,2.245537210460664,2.8518322572850434,48,0
Personal,MG ZS EV,2.245537210460664,4.154243839352229,55,0
Public_Taxi,BluSmart,2.245537210460664,140.54243839352227,50,1
Public_Taxi,Uber Green,2.245537210460664,178.89289305105592,55,1
Personal,Tata Nexon.ev,6.286679922671918,9.744353880141471,53,0
Personal,Tata Tiago.ev,6.286679922671918,7.984083501793336,48,0
Personal,MG ZS EV,6.286679922671918,11.630357856943048,55,0
Public_Taxi,BluSmart,6.286679922671918,215.3035785694305,50,1
Public_Taxi,Uber Green,6.286679922671918,275.880318144126,55,1
Personal,Tata Nexon.ev,2.540030098649978,3.937046652907466,53,0
Personal,Tata Tiago.ev,2.540030098649978,3.2258382252854725,48,0
Personal,MG ZS EV,2.540030098649978,4.69905568250246,55,0
Public_Taxi,BluSmart,2.540030098649978,145.9905568250246,50,1
Public_Taxi,Uber Green,2.540030098649978,185.9607223675995,55,1
Personal,Tata Nexon.ev,32.18411015192524,49.885370735484116,53,0
Personal,Tata Tiago.ev,32.18411015192524,40.87381989294506,48,0
Personal,MG ZS EV,32.18411015192524,59.5406037810617,55,0
Public_Taxi,BluSmart,32.18411015192524,694.4060378106169,50,1
Public_Taxi,Uber Green,32.18411015192524,897.4186436462057,55,1
Personal,Tata Nexon.ev,16.403443072740007,25.42533676274701,53,0
Personal,Tata Tiago.ev,16.403443072740007,20.83237270237981,48,0
Personal,MG ZS EV,16.403443072740007,30.346369684569016,55,0
Public_Taxi,BluSmart,16.403443072740007,402.46369684569015,50,1
Public_Taxi,Uber Green,16.403443072740007,518.6826337457602,55,1
Personal,Tata Nexon.ev,25.919963867070436,40.17594399395917,53,0
Personal,Tata Tiago.ev,25.919963867070436,32.918354111179454,48,0
Personal,MG ZS EV,25.919963867070436,47.95193315408031,55,0
Public_Taxi,BluSmart,25.919963867070436,578.519331540803,50,1
Public_Taxi,Uber Green,25.919963867070436,747.0791328096905,55,1
Personal,Tata Nexon.ev,45.47075722237856,70.47967369468675,53,0
Personal,Tata Tiago.ev,45.47075722237856,57.74786167242077,48,0
Personal,MG ZS EV,45.47075722237856,84.12090086140034,55,0
Public_Taxi,BluSmart,45.47075722237856,940.2090086140033,50,1
Public_Taxi,Uber Green,45.47075722237856,1216.2981733370855,55,1
Personal,Tata Nexon.ev,13.215319228294872,20.48374480385705,53,0
Personal,Tata Tiago.ev,13.215319228294872,16.783455419934487,48,0
Personal,MG ZS EV,13.215319228294872,24.448340572345515,55,0
Public_Taxi,BluSmart,13.215319228294872,343.4834057234551,50,1
Public_Taxi,Uber Green,13.215319228294872,442.1676614790769,55,1
Personal,Tata Nexon.ev,21.108763228745858,32.71858300455607,53,0
Personal,Tata Tiago.ev,21.108763228745858,26.80812930050724,48,0
Personal,MG ZS EV,21.108763228745858,39.05121197317984,55,0
Public_Taxi,BluSmart,21.108763228745858,489.51211973179835,50,1
Public_Taxi,Uber Green,21.108763228745858,631.6103174899006,55,1
Personal,Tata Nexon.ev,38.022005788609384,58.93410897234454,53,0
Personal,Tata Tiago.ev,38.022005788609384,48.287947351533916,48,0
Personal,MG ZS EV,38.022005788609384,70.34071070892736,55,0
Public_Taxi,BluSmart,38.022005788609384,802.4071070892736,50,1
Public_Taxi,Uber Green,38.022005788609384,1037.5281389266252,55,1
Personal,Tata Nexon.ev,12.2111101090895,18.927220669088722,53,0
Personal,Tata Tiago.ev,12.2111101090895,15.508109838543666,48,0
Personal,MG ZS EV,12.2111101090895,22.590553701815576,55,0
Public_Taxi,BluSmart,12.2111101090895,324.90553701815577,50,1
Public_Taxi,Uber Green,12.2111101090895,418.06664261814797,55,1
Personal,Tata Nexon.ev,4.772015581610857,7.396624151496828,53,0
Personal,Tata Tiago.ev,4.772015581610857,6.0604597886457885,48,0
Personal,MG ZS EV,4.772015581610857,8.828228825980085,55,0
Public_Taxi,BluSmart,4.772015581610857,187.28228825980085,50,1
Public_Taxi,Uber Green,4.772015581610857,239.52837395866055,55,1
Personal,Tata Nexon.ev,15.197821192774633,23.55662284880068,53,0
Personal,Tata Tiago.ev,15.197821192774633,19.301232914823785,48,0
Personal,MG ZS EV,15.197821192774633,28.11596920663307,55,0
Public_Taxi,BluSmart,15.197821192774633,380.1596920663307,50,1
Public_Taxi,Uber Green,15.197821192774633,489.7477086265912,55,1
Personal,Tata Nexon.ev,8.899843075446217,13.794756766941635,53,0
Personal,Tata Tiago.ev,8.899843075446217,11.302800705816695,48,0
Personal,MG ZS EV,8.899843075446217,16.464709689575503,55,0
Public_Taxi,BluSmart,8.899843075446217,263.647096895755,50,1
Public_Taxi,Uber Green,8.899843075446217,338.59623381070924,55,1
Personal,Tata Nexon.ev,46.55518496478608,72.16053669541841,53,0
Personal,Tata Tiago.ev,46.55518496478608,59.12508490527832,48,0
Personal,MG ZS EV,46.55518496478608,86.12709218485425,55,0
Public_Taxi,BluSmart,46.55518496478608,960.2709218485425,50,1
Public_Taxi,Uber Green,46.55518496478608,1242.324439154866,55,1
Personal,Tata Nexon.ev,40.59789859865643,62.92674282791746,53,0
Personal,Tata Tiago.ev,40.59789859865643,51.559331220293664,48,0
Personal,MG ZS EV,40.59789859865643,75.1061124075144,55,0
Public_Taxi,BluSmart,40.59789859865643,850.0611240751439,50,1
Public_Taxi,Uber Green,40.59789859865643,1099.3495663677543,55,1
Personal,Tata Nexon.ev,32.03678406901075,49.657015306966656,53,0
Personal,Tata Tiago.ev,32.03678406901075,40.686715767643655,48,0
Personal,MG ZS EV,32.03678406901075,59.26805052766989,55,0
Public_Taxi,BluSmart,32.03678406901075,691.6805052766989,50,1
Public_Taxi,Uber Green,32.03678406901075,893.882817656258,55,1
Personal,Tata Nexon.ev,43.701568919198166,67.73743182475715,53,0
Personal,Tata Tiago.ev,43.701568919198166,55.50099252738167,48,0
Personal,MG ZS EV,43.701568919198166,80.84790250051661,55,0
Public_Taxi,BluSmart,43.701568919198166,907.479025005166,50,1
Public_Taxi,Uber Green,43.701568919198166,1173.837654060756,55,1
Personal,Tata Nexon.ev,40.37993176805661,62.58889424048773,53,0
Personal,Tata Tiago.ev,40.37993176805661,51.282513345431894,48,0
Personal,MG ZS EV,40.37993176805661,74.70287377090473,55,0
Public_Taxi,BluSmart,40.37993176805661,846.0287377090473,50,1
Public_Taxi,Uber Green,40.37993176805661,1094.1183624333585,55,1
Personal,Tata Nexon.ev,10.141932885415756,15.71999597239442,53,0
Personal,Tata Tiago.ev,10.141932885415756,12.88025476447801,48,0
Personal,MG ZS EV,10.141932885415756,18.76257583801915,55,0
Public_Taxi,BluSmart,10.141932885415756,286.6257583801915,50,1
Public_Taxi,Uber Green,10.141932885415756,368.40638924997813,55,1
Personal,Tata Nexon.ev,44.73539092600891,69.3398559353138,53,0
Personal,Tata Tiago.ev,44.73539092600891,56.81394647603132,48,0
Personal,MG ZS EV,44.73539092600891,82.76047321311648,55,0
Public_Taxi,BluSmart,44.73539092600891,926.6047321311648,50,1
Public_Taxi,Uber Green,44.73539092600891,1198.649382224214,55,1
Personal,Tata Nexon.ev,27.427769853866884,42.513043273493665,53,0
Personal,Tata Tiago.ev,27.427769853866884,34.833267714410944,48,0
Personal,MG ZS EV,27.427769853866884,50.74137422965374,55,0
Public_Taxi,BluSmart,27.427769853866884,606.4137422965373,50,1
Public_Taxi,Uber Green,27.427769853866884,783.2664764928052,55,1
Personal,Tata Nexon.ev,40.564567603039066,62.87507978471054,53,0
Personal,Tata Tiago.ev,40.564567603039066,51.517000855859614,48,0
Personal,MG ZS EV,40.564567603039066,75.04445006562227,55,0
Public_Taxi,BluSmart,40.564567603039066,849.4445006562228,50,1
Public_Taxi,Uber Green,40.564567603039066,1098.5496224729377,55,1
Personal,Tata Nexon.ev,44.90847369625117,69.6081342291893,53,0
Personal,Tata Tiago.ev,44.90847369625117,57.03376159423899,48,0
Personal,MG ZS EV,44.90847369625117,83.08067633806468,55,0
Public_Taxi,BluSmart,44.90847369625117,929.8067633806467,50,1
Public_Taxi,Uber Green,44.90847369625117,1202.803368710028,55,1
Personal,Tata Nexon.ev,16.58217027362133,25.702363924113058,53,0
Personal,Tata Tiago.ev,16.58217027362133,21.05935624749909,48,0
Personal,MG ZS EV,16.58217027362133,30.67701500619946,55,0
Public_Taxi,BluSmart,16.58217027362133,405.7701500619946,50,1
Public_Taxi,Uber Green,16.58217027362133,522.9720865669119,55,1
Personal,Tata Nexon.ev,6.392544301856161,9.90844366787705,53,0
Personal,Tata Tiago.ev,6.392544301856161,8.118531263357324,48,0
Personal,MG ZS EV,6.392544301856161,11.826206958433898,55,0
Public_Taxi,BluSmart,6.392544301856161,217.26206958433897,50,1
Public_Taxi,Uber Green,6.392544301856161,278.4210632445479,55,1
Personal,Tata Nexon.ev,12.168822964555142,18.86167559506047,53,0
Personal,Tata Tiago.ev,12.168822964555142,15.454405164985031,48,0
Personal,MG ZS EV,12.168822964555142,22.512322484427013,55,0
Public_Taxi,BluSmart,12.168822964555142,324.1232248442701,50,1
Public_Taxi,Uber Green,12.168822964555142,417.0517511493234,55,1
Personal,Tata Nexon.ev,21.92828164268656,33.988836546164165,53,0
Personal,Tata Tiago.ev,21.92828164268656,27.84891768621193,48,0
Personal,MG ZS EV,21.92828164268656,40.567321038970135,55,0
Public_Taxi,BluSmart,21.92828164268656,504.67321038970135,50,1
Public_Taxi,Uber Green,21.92828164268656,651.2787594244775,55,1
Personal,Tata Nexon.ev,41.08272353020216,63.67822147181334,53,0
Personal,Tata Tiago.ev,41.08272353020216,52.17505888335674,48,0
Personal,MG ZS EV,41.08272353020216,76.003038530874,55,0
Public_Taxi,BluSmart,41.08272353020216,859.0303853087399,50,1
Public_Taxi,Uber Green,41.08272353020216,1110.985364724852,55,1
Personal,Tata Nexon.ev,43.175798579560826,66.92248779831927,53,0
Personal,Tata Tiago.ev,43.175798579560826,54.83326419604225,48,0
Personal,MG ZS EV,43.175798579560826,79.87522737218754,55,0
Public_Taxi,BluSmart,43.175798579560826,897.7522737218753,50,1
Public_Taxi,Uber Green,43.175798579560826,1161.21916590946,55,1
Personal,Tata Nexon.ev,1.3406543960283446,2.078014313843934,53,0
Personal,Tata Tiago.ev,1.3406543960283446,1.7026310829559976,48,0
Personal,MG ZS EV,1.3406543960283446,2.4802106326524376,55,0
Public_Taxi,BluSmart,1.3406543960283446,123.80210632652438,50,1
Public_Taxi,Uber Green,1.3406543960283446,157.17570550468025,55,1
Personal,Tata Nexon.ev,26.026617826300722,40.341257630766115,53,0
Personal,Tata Tiago.ev,26.026617826300722,33.05380463940192,48,0
Personal,MG ZS EV,26.026617826300722,48.14924297865634,55,0
Public_Taxi,BluSmart,26.026617826300722,580.4924297865634,50,1
Public_Taxi,Uber Green,26.026617826300722,749.6388278312173,55,1
Personal,Tata Nexon.ev,21.45313915429017,33.25236568914976,53,0
Personal,Tata Tiago.ev,21.45313915429017,27.245486725948517,48,0
Personal,MG ZS EV,21.45313915429017,39.68830743543682,55,0
Public_Taxi,BluSmart,21.45313915429017,495.88307435436815,50,1
Public_Taxi,Uber Green,21.45313915429017,639.8753397029641,55,1
Personal,Tata Nexon.ev,11.883282713065782,18.41908820525196,53,0
Personal,Tata Tiago.ev,11.883282713065782,15.091769045593542,48,0
Personal,MG ZS EV,11.883282713065782,21.984073019171696,55,0
Public_Taxi,BluSmart,11.883282713065782,318.84073019171694,50,1
Public_Taxi,Uber Green,11.883282713065782,410.19878511357877,55,1
Personal,Tata Nexon.ev,6.873402999350457,10.653774648993208,53,0
Personal,Tata Tiago.ev,6.873402999350457,8.72922180917508,48,0
Personal,MG ZS EV,6.873402999350457,12.715795548798345,55,0
Public_Taxi,BluSmart,6.873402999350457,226.15795548798346,50,1
Public_Taxi,Uber Green,6.873402999350457,289.96167198441094,55,1
Personal,Tata Nexon.ev,17.54314339877777,27.191872268105538,53,0
Personal,Tata Tiago.ev,17.54314339877777,22.279792116447766,48,0
Personal,MG ZS EV,17.54314339877777,32.454815287738874,55,0
Public_Taxi,BluSmart,17.54314339877777,423.5481528773887,50,1
Public_Taxi,Uber Green,17.54314339877777,546.0354415706664,55,1
Personal,Tata Nexon.ev,47.20257549171344,73.16399201215582,53,0
Personal,Tata Tiago.ev,47.20257549171344,59.94727087447607,48,0
Personal,MG ZS EV,47.20257549171344,87.32476465966987,55,0
Public_Taxi,BluSmart,47.20257549171344,972.2476465966986,50,1
Public_Taxi,Uber Green,47.20257549171344,1257.8618118011225,55,1
Personal,Tata Nexon.ev,16.836943669017007,26.097262686976357,53,0
Personal,Tata Tiago.ev,16.836943669017007,21.3829184596516,48,0
Personal,MG ZS EV,16.836943669017007,31.148345787681464,55,0
Public_Taxi,BluSmart,16.836943669017007,410.4834578768146,50,1
Public_Taxi,Uber Green,16.836943669017007,529.0866480564082,55,1
Personal,Tata Nexon.ev,26.420740465424938,40.95214772140865,53,0
Personal,Tata Tiago.ev,26.420740465424938,33.554340391089674,48,0
Personal,MG ZS EV,26.420740465424938,48.87836986103614,55,0
Public_Taxi,BluSmart,26.420740465424938,587.7836986103614,50,1
Public_Taxi,Uber Green,26.420740465424938,759.0977711701985,55,1
Personal,Tata Nexon.ev,35.44792898586371,54.94428992808875,53,0
Personal,Tata Tiago.ev,35.44792898586371,45.018869812046916,48,0
Personal,MG ZS EV,35.44792898586371,65.57866862384788,55,0
Public_Taxi,BluSmart,35.44792898586371,754.7866862384786,50,1
Public_Taxi,Uber Green,35.44792898586371,975.7502956607291,55,1
Personal,Tata Nexon.ev,18.817850516585406,29.167668300707376,53,0
Personal,Tata Tiago.ev,18.817850516585406,23.898670156063467,48,0
Personal,MG ZS EV,18.817850516585406,34.813023455683,55,0
Public_Taxi,BluSmart,18.817850516585406,447.13023455683,50,1
Public_Taxi,Uber Green,18.817850516585406,576.6284123980497,55,1
Personal,Tata Nexon.ev,48.61732205332707,75.35684918265696,53,0
Personal,Tata Tiago.ev,48.61732205332707,61.743999007725385,48,0
Personal,MG ZS EV,48.61732205332707,89.94204579865509,55,0
Public_Taxi,BluSmart,48.61732205332707,998.4204579865508,50,1
Public_Taxi,Uber Green,48.61732205332707,1291.8157292798496,55,1
Personal,Tata Nexon.ev,48.15991745216345,74.64787205085334,53,0
Personal,Tata Tiago.ev,48.15991745216345,61.16309516424758,48,0
Personal,MG ZS EV,48.15991745216345,89.09584728650238,55,0
Public_Taxi,BluSmart,48.15991745216345,989.9584728650237,50,1
Public_Taxi,Uber Green,48.15991745216345,1280.8380188519227,55,1
Personal,Tata Nexon.ev,13.337332495442844,20.672865367936406,53,0
Personal,Tata Tiago.ev,13.337332495442844,16.938412269212414,48,0
Personal,MG ZS EV,13.337332495442844,24.674065116569263,55,0
Public_Taxi,BluSmart,13.337332495442844,345.7406511656926,50,1
Public_Taxi,Uber Green,13.337332495442844,445.09597989062826,55,1
Personal,Tata Nexon.ev,25.365176788726888,39.31602402252667,53,0
Personal,Tata Tiago.ev,25.365176788726888,32.21377452168315,48,0
Personal,MG ZS EV,25.365176788726888,46.92557705914474,55,0
Public_Taxi,BluSmart,25.365176788726888,568.2557705914475,50,1
Public_Taxi,Uber Green,25.365176788726888,733.7642429294453,55,1
Personal,Tata Nexon.ev,15.743037181021714,24.401707630583655,53,0
Personal,Tata Tiago.ev,15.743037181021714,19.993657219897578,48,0
Personal,MG ZS EV,15.743037181021714,29.124618784890174,55,0
Public_Taxi,BluSmart,15.743037181021714,390.24618784890174,50,1
Public_Taxi,Uber Green,15.743037181021714,502.83289234452116,55,1
Personal,Tata Nexon.ev,14.957184224495913,23.183635547968663,53,0
Personal,Tata Tiago.ev,14.957184224495913,18.99562396510981,48,0
Personal,MG ZS EV,14.957184224495913,27.670790815317442,55,0
Public_Taxi,BluSmart,14.957184224495913,375.7079081531744,50,1
Public_Taxi,Uber Green,14.957184224495913,483.97242138790193,55,1
Personal,Tata Nexon.ev,2.8074604203721067,4.351563651576765,53,0
Personal,Tata Tiago.ev,2.8074604203721067,3.5654747338725756,48,0
Personal,MG ZS EV,2.8074604203721067,5.193801777688398,55,0
Public_Taxi,BluSmart,2.8074604203721067,150.93801777688398,50,1
Public_Taxi,Uber Green,2.8074604203721067,192.37905008893057,55,1
Personal,Tata Nexon.ev,30.868652365014945,47.84641116577316,53,0
Personal,Tata Tiago.ev,30.868652365014945,39.20318850356898,48,0
Personal,MG ZS EV,30.868652365014945,57.107006875277655,55,0
Public_Taxi,BluSmart,30.868652365014945,670.0700687527765,50,1
Public_Taxi,Uber Green,30.868652365014945,865.8476567603586,55,1
Personal,Tata Nexon.ev,25.631272138214214,39.72847181423203,53,0
Personal,Tata Tiago.ev,25.631272138214214,32.55171561553205,48,0
Personal,MG ZS EV,25.631272138214214,47.417853455696296,55,0
Public_Taxi,BluSmart,25.631272138214214,573.178534556963,50,1
Public_Taxi,Uber Green,25.631272138214214,740.1505313171411,55,1
Personal,Tata Nexon.ev,3.522458811249478,5.4598111574366905,53,0
Personal,Tata Tiago.ev,3.522458811249478,4.4735226902868375,48,0
Personal,MG ZS EV,3.522458811249478,6.516548800811535,55,0
Public_Taxi,BluSmart,3.522458811249478,164.16548800811535,50,1
Public_Taxi,Uber Green,3.522458811249478,209.53901146998749,55,1
Personal,Tata Nexon.ev,14.65367674759396,22.713198958770636,53,0
Personal,Tata Tiago.ev,14.65367674759396,18.61016946944433,48,0
Personal,MG ZS EV,14.65367674759396,27.10930198304883,55,0
Public_Taxi,BluSmart,14.65367674759396,370.0930198304883,50,1
Public_Taxi,Uber Green,14.65367674759396,476.68824194225505,55,1
Personal,Tata Nexon.ev,45.50502841236603,70.53279403916734,53,0
Personal,Tata Tiago.ev,45.50502841236603,57.79138608370486,48,0
Personal,MG ZS EV,45.50502841236603,84.18430256287716,55,0
Public_Taxi,BluSmart,45.50502841236603,940.8430256287716,50,1
Public_Taxi,Uber Green,45.50502841236603,1217.1206818967848,55,1
Personal,Tata Nexon.ev,12.73853264268165,19.744725596156556,53,0
Personal,Tata Tiago.ev,12.73853264268165,16.177936456205696,48,0
Personal,MG ZS EV,12.73853264268165,23.566285388961052,55,0
Public_Taxi,BluSmart,12.73853264268165,334.6628538896105,50,1
Public_Taxi,Uber Green,12.73853264268165,430.7247834243596,55,1
Personal,Tata Nexon.ev,8.099848732469932,12.554765535328393,53,0
Personal,Tata Tiago.ev,8.099848732469932,10.286807890236814,48,0
Personal,MG ZS EV,8.099848732469932,14.984720155069374,55,0
Public_Taxi,BluSmart,8.099848732469932,248.84720155069374,50,1
Public_Taxi,Uber Green,8.099848732469932,319.39636957927837,55,1
Personal,Tata Nexon.ev,24.98318525360059,38.72393714308091,53,0
Personal,Tata Tiago.ev,24.98318525360059,31.728645272072747,48,0
Personal,MG ZS EV,24.98318525360059,46.21889271916109,55,0
Public_Taxi,BluSmart,24.98318525360059,561.1889271916109,50,1
Public_Taxi,Uber Green,24.98318525360059,724.5964460864141,55,1
Personal,Tata Nexon.ev,49.29687225141944,76.41015198970013,53,0
Personal,Tata Tiago.ev,49.29687225141944,62.60702775930269,48,0
Personal,MG ZS EV,49.29687225141944,91.19921366512597,55,0
Public_Taxi,BluSmart,49.29687225141944,1010.9921366512596,50,1
Public_Taxi,Uber Green,49.29687225141944,1308.1249340340664,55,1
Personal,Tata Nexon.ev,12.86070830406352,19.934097871298455,53,0
Personal,Tata Tiago.ev,12.86070830406352,16.33309954616067,48,0
Personal,MG ZS EV,12.86070830406352,23.79231036251751,55,0
Public_Taxi,BluSmart,12.86070830406352,336.92310362517514,50,1
Public_Taxi,Uber Green,12.86070830406352,433.65699929752446,55,1
Personal,Tata Nexon.ev,33.93464182288805,52.598694825476464,53,0
Personal,Tata Tiago.ev,33.93464182288805,43.09699511506782,48,0
Personal,MG ZS EV,33.93464182288805,62.779087372342886,55,0
Public_Taxi,BluSmart,33.93464182288805,726.7908737234288,50,1
Public_Taxi,Uber Green,33.93464182288805,939.4314037493132,55,1
Personal,Tata Nexon.ev,38.31936115110716,59.39500978421609,53,0
Personal,Tata Tiago.ev,38.31936115110716,48.66558866190609,48,0
Personal,MG ZS EV,38.31936115110716,70.89081812954825,55,0
Public_Taxi,BluSmart,38.31936115110716,807.9081812954824,50,1
Public_Taxi,Uber Green,38.31936115110716,1044.6646676265718,55,1
Personal,Tata Nexon.ev,12.644239655627583,19.59857146622275,53,0
Personal,Tata Tiago.ev,12.644239655627583,16.05818436264703,48,0
Personal,MG ZS EV,12.644239655627583,23.39184336291103,55,0
Public_Taxi,BluSmart,12.644239655627583,332.91843362911027,50,1
Public_Taxi,Uber Green,12.644239655627583,428.46175173506197,55,1
Personal,Tata Nexon.ev,36.68260108198112,56.85803167707073,53,0
Personal,Tata Tiago.ev,36.68260108198112,46.58690337411602,48,0
Personal,MG ZS EV,36.68260108198112,67.86281200166508,55,0
Public_Taxi,BluSmart,36.68260108198112,777.6281200166507,50,1
Public_Taxi,Uber Green,36.68260108198112,1005.3824259675469,55,1
Personal,Tata Nexon.ev,19.021373503243407,29.483128930027277,53,0
Personal,Tata Tiago.ev,19.021373503243407,24.157144349119125,48,0
Personal,MG ZS EV,19.021373503243407,35.189540981000306,55,0
Public_Taxi,BluSmart,19.021373503243407,450.895409810003,50,1
Public_Taxi,Uber Green,19.021373503243407,581.5129640778417,55,1
Personal,Tata Nexon.ev,31.982985699085393,49.57362783358236,53,0
Personal,Tata Tiago.ev,31.982985699085393,40.61839183783845,48,0
Personal,MG ZS EV,31.982985699085393,59.168523543307984,55,0
Public_Taxi,BluSmart,31.982985699085393,690.6852354330798,50,1
Public_Taxi,Uber Green,31.982985699085393,892.5916567780495,55,1
Personal,Tata Nexon.ev,32.04295582728384,49.666581532289946,53,0
Personal,Tata Tiago.ev,32.04295582728384,40.694553900650476,48,0
Personal,MG ZS EV,32.04295582728384,59.27946828047511,55,0
Public_Taxi,BluSmart,32.04295582728384,691.794682804751,50,1
Public_Taxi,Uber Green,32.04295582728384,894.0309398548122,55,1
Personal,Tata Nexon.ev,27.252959519663165,42.2420872554779,53,0
Personal,Tata Tiago.ev,27.252959519663165,34.611258589972216,48,0
Personal,MG ZS EV,27.252959519663165,50.417975111376855,55,0
